8.680010391899418976e-02,8.679331217953756283e-02,8.681651263146437925e-02,8.681968919635969784e-02,8.682286498414197584e-02,8.683603939916599568e-02,8.679922043890625494e-02,8.675244347858628025e-02,8.676568427778506842e-02,8.675891674491464922e-02,8.676214518121755370e-02,8.676539797593731118e-02,8.677863732251420159e-02,8.678184794584582751e-02,8.673509034822488029e-02,8.673834759532159100e-02,8.671162397851325809e-02,8.672489938310569413e-02,8.671818550770811485e-02,8.671146794902259702e-02,8.668476879798697743e-02,8.667806804654358543e-02,8.664141797258929911e-02,8.661478773900285755e-02,8.659819271676108543e-02,8.663157040084193405e-02,8.669490232512068462e-02,8.670819684193137311e-02,8.668150285941342292e-02,8.668480916869569786e-02,8.668810217903696880e-02,8.671140349123644675e-02,8.670469370916139562e-02,8.671798243438721965e-02,8.670127867210564165e-02,8.671456851278598610e-02,8.671784797053951055e-02,8.670113394759865200e-02,8.664446421941904286e-02,8.665781104869220430e-02,8.665115353393564035e-02,8.667448477793153472e-02,8.665782269178698427e-02,8.663117476167496445e-02,8.667451937663230022e-02,8.663786875327769699e-02,8.665121447841392377e-02,8.672452326661783673e-02,8.671779947315169657e-02,8.672107480167461080e-02,8.668437074989912561e-02,8.671768338595631231e-02,8.671097782474422588e-02,8.679422787991139532e-02,8.676744810905472061e-02,8.674069340622278523e-02,8.670396794538097474e-02,8.667727489251082773e-02,8.664061581619397767e-02,8.670392610585253568e-02,8.671720780278555085e-02,8.668050931352665189e-02,8.671381441796707779e-02,8.669711612078753737e-02,8.671042741684537036e-02,8.665375159871356592e-02,8.662710404041021328e-02,8.661048221504248634e-02,8.668382352397827062e-02,8.667715809896150980e-02,8.666049443922065054e-02,8.664384264112404144e-02,8.661721798083849011e-02,8.662060443584081171e-02,8.660399260342779848e-02,8.661738697960441602e-02,8.661077856512348905e-02,8.661417045794651826e-02,8.664753307107518621e-02,8.664089302501656875e-02,8.669422702756608701e-02,8.666754650865132747e-02,8.664088915990977857e-02,8.664425725345287210e-02,8.668758509495429199e-02,8.671089381823486597e-02,8.678414875828906194e-02,8.672739575711235771e-02,8.674066928923246378e-02,8.678389286869526986e-02,8.680710493378115955e-02,8.683028330232707426e-02,8.683345839654199594e-02,8.682660813055466387e-02,8.681977560370410241e-02,8.682295370353813879e-02,8.682612882756790551e-02,8.677931657429846513e-02,8.681250662660923434e-02,8.679569279376260493e-02
4.412753056190999584e-02,4.410341147193212741e-02,4.411929569691517422e-02,4.414516314471457481e-02,4.414102043298950145e-02,4.417685067289157941e-02,4.418267868646160584e-02,4.416850237587854888e-02,4.420430984520061501e-02,4.422010451560560301e-02,4.419590349307624122e-02,4.418171456507623274e-02,4.415754521750536038e-02,4.414338763164910723e-02,4.415923589796875298e-02,4.415508451754616981e-02,4.417092149259798511e-02,4.420673864012408805e-02,4.422252628551710807e-02,4.423829485205087175e-02,4.425406305073700808e-02,4.425980399647776869e-02,4.424555529746953403e-02,4.423131674170198424e-02,4.422707192796120762e-02,4.420285674402275183e-02,4.421864447180330615e-02,4.424441741819590962e-02,4.420019489461195911e-02,4.420599427776731455e-02,4.419179066463016503e-02,4.416761174489323982e-02,4.415344509693899799e-02,4.414928970861779073e-02,4.415513917208526568e-02,4.416099188584744761e-02,4.412684954700964862e-02,4.412272413972135460e-02,4.414858936023777908e-02,4.415444931929914107e-02,4.418028752772348855e-02,4.418610630993906330e-02,4.419192337341878302e-02,4.417773532510847756e-02,4.418356075503393487e-02,4.416937766627467010e-02,4.417521184909151133e-02,4.418103130516824739e-02,4.418685274067273711e-02,4.421264236938194508e-02,4.421842131561076056e-02,4.422420238218593286e-02,4.421998306770411058e-02,4.420576567396639761e-02,4.418156858796491726e-02,4.418738029199879846e-02,4.418319498355047226e-02,4.415902785340177633e-02,4.416486398645116940e-02,4.421067189532475877e-02,4.418647580291654858e-02,4.418228730172337609e-02,4.417810408549838891e-02,4.416392545097051758e-02,4.417975638796117072e-02,4.415559019681276204e-02,4.417142596685649097e-02,4.418724561011581203e-02,4.417306403455224101e-02,4.417888773549638604e-02,4.417470371852433297e-02,4.419051848406281569e-02,4.420630504968139918e-02,4.425207113696817685e-02,4.425781756978947740e-02,4.426355506162061443e-02,4.423930361221890123e-02,4.420508080134118861e-02,4.420087480255598805e-02,4.418667920542379557e-02,4.416250649321223215e-02,4.415834594614312381e-02,4.413419965599933020e-02,4.411007879761125877e-02,4.412596475363540771e-02,4.413183073388382560e-02,4.411770254778632494e-02,4.411358078595286475e-02,4.411946234286225066e-02,4.409535451700567765e-02,4.411124409501082644e-02,4.410714078274600991e-02,4.410304297129206963e-02,4.410893945881608907e-02,4.408484364804252098e-02,4.412073673327025769e-02,4.410661423855573998e-02,4.413249356174932941e-02,4.416834052190148074e-02,4.417416034986886009e-02
5.351509132635783039e-02,5.358154003789009773e-02,5.355796292039056994e-02,5.352441526677093053e-02,5.350090893904589640e-02,5.348741850966656775e-02,5.351391767145351891e-02,5.350040974300897256e-02,5.350690991554609560e-02,5.350340169163316645e-02,5.350989027787415170e-02,5.349637657793773760e-02,5.349286319237063492e-02,5.352934971422276811e-02,5.351582815887492850e-02,5.349231752002793494e-02,5.353880638898636524e-02,5.354526348568317690e-02,5.355171272777101837e-02,5.351818301502400677e-02,5.356462993766375469e-02,5.359104982605818190e-02,5.356747329804897872e-02,5.361387135354906547e-02,5.367022993045728746e-02,5.366655337177973079e-02,5.371285719435037187e-02,5.369915112230699838e-02,5.368547254428263082e-02,5.375174936014365940e-02,5.381797982284166476e-02,5.384415188466658286e-02,5.390028289159961433e-02,5.388638419019704112e-02,5.387250227878092462e-02,5.391860325088035366e-02,5.390469323477825592e-02,5.393078352503434536e-02,5.394683794281447675e-02,5.393289980538822775e-02,5.395895370743911124e-02,5.392501405650661217e-02,5.392107744161771243e-02,5.390715805511855224e-02,5.389325607943157292e-02,5.386936270365223073e-02,5.387548051118856707e-02,5.386161199695136542e-02,5.383776054317390702e-02,5.387388594875703457e-02,5.386001543008465259e-02,5.383615727680466506e-02,5.384231767024825338e-02,5.380848570251246799e-02,5.377469104734405869e-02,5.381089278340055182e-02,5.381708972198467195e-02,5.383325817603627078e-02,5.383942566635470384e-02,5.380560908292350564e-02,5.381179541076216294e-02,5.377799954722913001e-02,5.379422416577446520e-02,5.382042077308849676e-02,5.380660669046710004e-02,5.383279091994536830e-02,5.383895377617185091e-02,5.386509518019631099e-02,5.386123364576827360e-02,5.385736577723285179e-02,5.382351786957417783e-02,5.379970359295797866e-02,5.381590302021310723e-02,5.380209335312405999e-02,5.382827419964121562e-02,5.385443417476039329e-02,5.388056130674419297e-02,5.387668071583727458e-02,5.390278221355999932e-02,5.393884752448820791e-02,5.393490437869905701e-02,5.389099246404503024e-02,5.389710894328969548e-02,5.390321261217892457e-02,5.390930058486624599e-02,5.389540076585810913e-02,5.388151414036371906e-02,5.391760910639030457e-02,5.393367989199753659e-02,5.391975140886401396e-02,5.394579916128794395e-02,5.395184076972259907e-02,5.394789003474430994e-02,5.393394624681674410e-02,5.392001579856077476e-02,5.391609937266544916e-02,5.396215287319695852e-02,5.394819772929450308e-02,5.397423963754875015e-02,5.399026751313415473e-02
5.635933303559481633e-02,5.637297589822774097e-02,5.638658713532158223e-02,5.637020505917116064e-02,5.634385005222703607e-02,5.635750309170749900e-02,5.639114468162758492e-02,5.641474785234787404e-02,5.640833792774530009e-02,5.639192731543633125e-02,5.636554539918028212e-02,5.633919564921339301e-02,5.634285773848742712e-02,5.634651336973547225e-02,5.641013106117130638e-02,5.639373104924676194e-02,5.642731614068093732e-02,5.641089535340152589e-02,5.640448757955967424e-02,5.638808261342072997e-02,5.637170783765690224e-02,5.634535332748621256e-02,5.632901706330398911e-02,5.632269832509208957e-02,5.632637480536613339e-02,5.631005581056974796e-02,5.630375612333118895e-02,5.627746083530951737e-02,5.628119692475949676e-02,5.630490708883560680e-02,5.629859445786470490e-02,5.630228843527164406e-02,5.630599611196952098e-02,5.631968608874084875e-02,5.630337417912030518e-02,5.628708267086044575e-02,5.626081154584201133e-02,5.626456057791538040e-02,5.624830276676944657e-02,5.627204231028983678e-02,5.629575792609980284e-02,5.626947003365791872e-02,5.628319451822137026e-02,5.632688199321462391e-02,5.633057258565014880e-02,5.633423849641800568e-02,5.635789234489187866e-02,5.633154274779617748e-02,5.632521578849239430e-02,5.633889325231766082e-02,5.636254174995117966e-02,5.639615072023811126e-02,5.638976228156268589e-02,5.640337223219554080e-02,5.642695278601656678e-02,5.641051957006423812e-02,5.649406818433804628e-02,5.650755818697709987e-02,5.653105169822809223e-02,5.652453322500260863e-02,5.651802386442673909e-02,5.653150891408840334e-02,5.653496439436164755e-02,5.650843991070544914e-02,5.652193064185949412e-02,5.651540449186124443e-02,5.648890325851409211e-02,5.652238802846248217e-02,5.647588911086876690e-02,5.648940068158823241e-02,5.650289684826773767e-02,5.650639641847982064e-02,5.654986609926043739e-02,5.653332302278468724e-02,5.652679698206681397e-02,5.652027396421960975e-02,5.653373967251892895e-02,5.654719632031539323e-02,5.652066141070979932e-02,5.649415592153277793e-02,5.649766233145689376e-02,5.648118122819589110e-02,5.654466401800128939e-02,5.655810904810372464e-02,5.653156852959279055e-02,5.651504883914221927e-02,5.656850927147394348e-02,5.658192976857316647e-02,5.656535774275494449e-02,5.655879528319842503e-02,5.660221539154885323e-02,5.665558950268845262e-02,5.666893185743087508e-02,5.666226357823481163e-02,5.669559696187066733e-02,5.668891062571079081e-02,5.667223077193878772e-02,5.667556509166485346e-02,5.666889457756994763e-02,5.669220704210574391e-02
5.765888338853754347e-02,5.771119695399067051e-02,5.771348992035082309e-02,5.770578799406922421e-02,5.766809456791373301e-02,5.768043911295661630e-02,5.765276622367093706e-02,5.764511219681178744e-02,5.764746611871577470e-02,5.768979619482690613e-02,5.767211675065635895e-02,5.767443568591892195e-02,5.768676669642956029e-02,5.768908668049224642e-02,5.768140874419530606e-02,5.772371069012453837e-02,5.773599165009921791e-02,5.771825793858473969e-02,5.773053475370817922e-02,5.774279070240920936e-02,5.776503130092168481e-02,5.779725596449693248e-02,5.777946331690383963e-02,5.778169085134240296e-02,5.779389826562131988e-02,5.783607258626086156e-02,5.784823144452604093e-02,5.783038444901574676e-02,5.785253370114373794e-02,5.787466740887434180e-02,5.787680458299866715e-02,5.788892602647907615e-02,5.790102715770444053e-02,5.790312259245074950e-02,5.787522843132288791e-02,5.786734735642255767e-02,5.786947515548561405e-02,5.784161882108725811e-02,5.783379322690870156e-02,5.783595416290467778e-02,5.779813892980032591e-02,5.780034539696198015e-02,5.784251457284353415e-02,5.785466239264815125e-02,5.783680617046787348e-02,5.788895060007161891e-02,5.789105320869031984e-02,5.786317430844888782e-02,5.787530228049822534e-02,5.782745301746141514e-02,5.779964728084689002e-02,5.775187413525777885e-02,5.773412165098081028e-02,5.774638680604841229e-02,5.773864859961669316e-02,5.776091072934796261e-02,5.774315910698851750e-02,5.775540523762496409e-02,5.774765891737534268e-02,5.773992164001531119e-02,5.775218359927217909e-02,5.773444909601744418e-02,5.775670542694116838e-02,5.770897580185166409e-02,5.770126719241149699e-02,5.772355569081134147e-02,5.773583600552174844e-02,5.775808385580826626e-02,5.777030007470499579e-02,5.780251187853734096e-02,5.781472057302141504e-02,5.779691866450854809e-02,5.777914174737737441e-02,5.781136150364059312e-02,5.782355255694367896e-02,5.785571473162843398e-02,5.785786475162490311e-02,5.786000312649535599e-02,5.787213616662096466e-02,5.787425908083280307e-02,5.785639576505138826e-02,5.788852691256890504e-02,5.793063044050728722e-02,5.796268888848420120e-02,5.801468370767901700e-02,5.799667463918365545e-02,5.798868147265041212e-02,5.798070449008613236e-02,5.797272758393831604e-02,5.798474945366956929e-02,5.798677000442734736e-02,5.799878393702813384e-02,5.805075696967872123e-02,5.804271504404334009e-02,5.805467265816976336e-02,5.805661692269242780e-02,5.803856294418134609e-02,5.803052790861885218e-02,5.801250820233010835e-02,5.799450870448964734e-02
5.673153734706701951e-02,5.670482208560134046e-02,5.668811773458974634e-02,5.666144137486463228e-02,5.664478378040328777e-02,5.665813143926554801e-02,5.666146535943474699e-02,5.664481953439775425e-02,5.663818245122245743e-02,5.664154050646883626e-02,5.665489550311674644e-02,5.664824315164691121e-02,5.668157285460526107e-02,5.667489244081815730e-02,5.665822919796823648e-02,5.670154442400007766e-02,5.671483624924949368e-02,5.672812618309495958e-02,5.675139653424693398e-02,5.683459684725988836e-02,5.683774939176113039e-02,5.685092097263697714e-02,5.685407528952979295e-02,5.683723095244289092e-02,5.682040335185257335e-02,5.680359946759767908e-02,5.680679238799821867e-02,5.678000550737705154e-02,5.685317842621737811e-02,5.683633428590990216e-02,5.686949598392894434e-02,5.689260674529927203e-02,5.688572569526446909e-02,5.685885652205584229e-02,5.684201040528050197e-02,5.686516603097967887e-02,5.685831150908016163e-02,5.685144924690675727e-02,5.685459723900257445e-02,5.685774658233271744e-02,5.688086838771957282e-02,5.689398207732872248e-02,5.688709575481669389e-02,5.692019761965794872e-02,5.689328129839476417e-02,5.687638748119542426e-02,5.690949075565903542e-02,5.689259612922387827e-02,5.687571369147217948e-02,5.684885072758030788e-02,5.686200351522528729e-02,5.685514895567906485e-02,5.683830424572503676e-02,5.684145847952157271e-02,5.686461845499492934e-02,5.684776687865696065e-02,5.685090695856245824e-02,5.683406578966001405e-02,5.681723025935308397e-02,5.682040445692388558e-02,5.679359227810611144e-02,5.679679939758226076e-02,5.679000081472368455e-02,5.683319842676054501e-02,5.680638245415513266e-02,5.681957489083690194e-02,5.680276403881296537e-02,5.680595689286159489e-02,5.679915465472097635e-02,5.678236901064982051e-02,5.680557145749750431e-02,5.683874051437114855e-02,5.684190890643338323e-02,5.685505244226212590e-02,5.686817654324854282e-02,5.684132920837649261e-02,5.684450050984468650e-02,5.686765384635537879e-02,5.687079054035981684e-02,5.682394219326295653e-02,5.678713067597344205e-02,5.675035595185960735e-02,5.669363367815992427e-02,5.668694240664473583e-02,5.667026571925810191e-02,5.666360750094613652e-02,5.670693384402918091e-02,5.671023737633496681e-02,5.670352321289356262e-02,5.670682335425931975e-02,5.669011420473866331e-02,5.665343594974320968e-02,5.665678036053320432e-02,5.667011243134569692e-02,5.665344397276064758e-02,5.663678807503109286e-02,5.664015152267787984e-02,5.667349361497982935e-02,5.665683626791920280e-02,5.669014729132777070e-02
5.411233295619471972e-02,5.409823220298038554e-02,5.412411935438469351e-02,5.409000892281339706e-02,5.412590858909311492e-02,5.412178937034033133e-02,5.413765487619320860e-02,5.415350992117411860e-02,5.412937531057068763e-02,5.411524423163453779e-02,5.412113636968408220e-02,5.414701921914220201e-02,5.411289739400935994e-02,5.411878857917498675e-02,5.412466278344998938e-02,5.414053681043778932e-02,5.413639837131151156e-02,5.414225407456056682e-02,5.411811842032698133e-02,5.411400508942762477e-02,5.411989666751979705e-02,5.410578375790072586e-02,5.413165996374505462e-02,5.410753519671387263e-02,5.410342964309976244e-02,5.408934158856569530e-02,5.404527271440995317e-02,5.402123319270905888e-02,5.401721419842248073e-02,5.404318922449852930e-02,5.402915598242236800e-02,5.406510268019839444e-02,5.404105503358151014e-02,5.401702742330954932e-02,5.403300733249546961e-02,5.400898376792174355e-02,5.398498231673513892e-02,5.395101754941352551e-02,5.390709022933121153e-02,5.394315653323531606e-02,5.393922377331478862e-02,5.396527465151511327e-02,5.396131278792511837e-02,5.394735878449385957e-02,5.392341773020509904e-02,5.395946411538486004e-02,5.397549836342466906e-02,5.399152808051476543e-02,5.399755007233508763e-02,5.400354465443488877e-02,5.398954564107472098e-02,5.399555142084997567e-02,5.398155289962756204e-02,5.400755727157015990e-02,5.402354424863263505e-02,5.400952594399461432e-02,5.399552334975576962e-02,5.401153375036947535e-02,5.404749736142458461e-02,5.403345701447907073e-02,5.402942750235425334e-02,5.403538462596426534e-02,5.399137388032854146e-02,5.403735244523334008e-02,5.400333303595417078e-02,5.402932253566786885e-02,5.404529905424061698e-02,5.400127230219273905e-02,5.399728115564896014e-02,5.399330079602225607e-02,5.400929332785303627e-02,5.403528116821571664e-02,5.401125543212787622e-02,5.399725770660836893e-02,5.402324948038168123e-02,5.400922877357758334e-02,5.402519718894861073e-02,5.400117783426613277e-02,5.401716499103317859e-02,5.404313916905673087e-02,5.404909248068953675e-02,5.403504364368257040e-02,5.404100624724050145e-02,5.402697188976837706e-02,5.402294576115572455e-02,5.404889307031659346e-02,5.405483033814283134e-02,5.403079295846999891e-02,5.398678710217257731e-02,5.400279044210454932e-02,5.400878308471839667e-02,5.401478143110782781e-02,5.404074599540027030e-02,5.405669630173061402e-02,5.404265165865812515e-02,5.404860366064481031e-02,5.402456680679664641e-02,5.400055747603953876e-02,5.397657954050189694e-02,5.403257868752344567e-02
5.616215144476122828e-02,5.614598299888546445e-02,5.615983750846028494e-02,5.614368007116901649e-02,5.617752038673945458e-02,5.617133787744666568e-02,5.615516364733785099e-02,5.614900628152535295e-02,5.613285427242161590e-02,5.611672830069469597e-02,5.611061135028057312e-02,5.612449371645026469e-02,5.612835780875610747e-02,5.615222993374484328e-02,5.620605320640761904e-02,5.617986586828807583e-02,5.623366501580373544e-02,5.625740999391651981e-02,5.622117022487676391e-02,5.621494788476832233e-02,5.621873296402078030e-02,5.621252725351380541e-02,5.623630875110450372e-02,5.620008427655465155e-02,5.618389151021351002e-02,5.621769773191546971e-02,5.623146846547320138e-02,5.624522853522206933e-02,5.623898504771151358e-02,5.622276219492941540e-02,5.622652626852636670e-02,5.623030127229155378e-02,5.621407500517788813e-02,5.621786095747249856e-02,5.621163492905053433e-02,5.619543141600136238e-02,5.616923940214585409e-02,5.619306156701720650e-02,5.622685392523649878e-02,5.618064499936393369e-02,5.619445626762837459e-02,5.619826692614036945e-02,5.620207347505813689e-02,5.622584913029748943e-02,5.622963130771570228e-02,5.625338991342176270e-02,5.623714976325507042e-02,5.624090195479983234e-02,5.622467038850861160e-02,5.622845594429914939e-02,5.622222022671087560e-02,5.621599403821386093e-02,5.622977067469258489e-02,5.626351684653587565e-02,5.628723099020772197e-02,5.626095851518921054e-02,5.626469100732426482e-02,5.625843786235164290e-02,5.624219286622608033e-02,5.623595621057210503e-02,5.623972138933951148e-02,5.623348320696434227e-02,5.620725555832004061e-02,5.621104332721722774e-02,5.623481541442781895e-02,5.619859403159086636e-02,5.622237026551090561e-02,5.621614522710014633e-02,5.620993710663149678e-02,5.622372909185741063e-02,5.622749389869990261e-02,5.624125943986922616e-02,5.620503681398619777e-02,5.618883579724183452e-02,5.617265027363736035e-02,5.616647792992331828e-02,5.614032514987926659e-02,5.612420280660269933e-02,5.611808318295422038e-02,5.612196507764848075e-02,5.612583709539319815e-02,5.614970474354106372e-02,5.614356562880439688e-02,5.618739846454546411e-02,5.614122957403679809e-02,5.614507524075668110e-02,5.610894725106649328e-02,5.609284077664426077e-02,5.610674210290873126e-02,5.612062393635462720e-02,5.612451278822151030e-02,5.612838115961046870e-02,5.610227085518265655e-02,5.612614746390958559e-02,5.615000080785878533e-02,5.612386609675501514e-02,5.610774780927393901e-02,5.609165032992691202e-02,5.606556554379126672e-02,5.602951842430652085e-02
4.473021395898157254e-02,4.472549378170823098e-02,4.471077572439375453e-02,4.474604458655562916e-02,4.473130858745300031e-02,4.471657962030969879e-02,4.471186967262865547e-02,4.471715593479616557e-02,4.476242281540728646e-02,4.476765575277327769e-02,4.476289115589070916e-02,4.472814731559469903e-02,4.471342730673386057e-02,4.472870841225717875e-02,4.471398174509882278e-02,4.471927059509102353e-02,4.470455705811374192e-02,4.467986102746337312e-02,4.469517658406544497e-02,4.469048063285321892e-02,4.469579157216877624e-02,4.469109690474325214e-02,4.469640033175767413e-02,4.474167656438211155e-02,4.474693053746730403e-02,4.471219665352058753e-02,4.474746049809840559e-02,4.472271808761249523e-02,4.471800290456846155e-02,4.468330053192597073e-02,4.466862614601067871e-02,4.467394573612035180e-02,4.467926420546786820e-02,4.469456986296541784e-02,4.467988051555990547e-02,4.466521044877414665e-02,4.468054334674282507e-02,4.472583813091825233e-02,4.471112042945875331e-02,4.471640204468536883e-02,4.471169057468911412e-02,4.470698621382617616e-02,4.471228135505453394e-02,4.473755450988041449e-02,4.475281220102415164e-02,4.473807403555744161e-02,4.471335140159488769e-02,4.470864638060077778e-02,4.469394746045925876e-02,4.471924913720679018e-02,4.473452182564078422e-02,4.474976985358374709e-02,4.471503413087130757e-02,4.471031363462767833e-02,4.468561584892162541e-02,4.470092795185038465e-02,4.470623344865730375e-02,4.472150545439572411e-02,4.471678088744392154e-02,4.473206124023124813e-02,4.473732072537608268e-02,4.476257835005468394e-02,4.476781682837207427e-02,4.478302928078450179e-02,4.477824312057057665e-02,4.474347734009616329e-02,4.471874980531496263e-02,4.470403159198672871e-02,4.472932198921109742e-02,4.470461220119750084e-02,4.470991351442080153e-02,4.471520183200448917e-02,4.469049676173247887e-02,4.465582028278129029e-02,4.463117526322800399e-02,4.459656227392253675e-02,4.461196378570458920e-02,4.462734500826844725e-02,4.460272735084662432e-02,4.460811760472296883e-02,4.461351106561751989e-02,4.459890513502801773e-02,4.459431140279079830e-02,4.458971726531357066e-02,4.459512921789814122e-02,4.462052356691528776e-02,4.463589843091781556e-02,4.465125962750025879e-02,4.461662666373099329e-02,4.460201841988060967e-02,4.463740058237870845e-02,4.462276517942773135e-02,4.459815609714621459e-02,4.459356441414284722e-02,4.455899231634923019e-02,4.455443058299720510e-02,4.458986600869393330e-02,4.458527791425797443e-02,4.459070260070756991e-02,4.458612096641373368e-02
3.886486949407352842e-02,3.884601016173158672e-02,3.887713449181581793e-02,3.887826439719360011e-02,3.886938967652198151e-02,3.886052792423019125e-02,3.884167712832582026e-02,3.882285387157667633e-02,3.880403823290573539e-02,3.879524389808162305e-02,3.878644735919872799e-02,3.882763891676935253e-02,3.881881589506045588e-02,3.880001168872589112e-02,3.880120328652932743e-02,3.880239919039640134e-02,3.877361379235194638e-02,3.874485746540139858e-02,3.873611458614262953e-02,3.870739274084706444e-02,3.867870280214434631e-02,3.872000245230525911e-02,3.873127481803907701e-02,3.871255711022567741e-02,3.869386210964512185e-02,3.868517569770551362e-02,3.866649866878509034e-02,3.865783600874724002e-02,3.865917371130245250e-02,3.866052346954339247e-02,3.865186278450304797e-02,3.865321065524039701e-02,3.866453798807912429e-02,3.864587908730499066e-02,3.863723543706529262e-02,3.867856953811141946e-02,3.866989801116799824e-02,3.866124364880311332e-02,3.867256854825398826e-02,3.871388032771280047e-02,3.871516361261937572e-02,3.870646380709819728e-02,3.868776140253903095e-02,3.870907039147504503e-02,3.870036138325880920e-02,3.867167827246924261e-02,3.868299244275179988e-02,3.866432049514217928e-02,3.867565381316597634e-02,3.866697840355498572e-02,3.865831146663385731e-02,3.864966088899688540e-02,3.863102305554961396e-02,3.862238945688335756e-02,3.861377208467108024e-02,3.861515622761241967e-02,3.859655518077359515e-02,3.860794793596117325e-02,3.858934479830967296e-02,3.857076665157524453e-02,3.857218588221708599e-02,3.859360149358095210e-02,3.859500939526083751e-02,3.857642718566883788e-02,3.857785275136993430e-02,3.855928059290433807e-02,3.859070920231567198e-02,3.858212059418100054e-02,3.855355186709519266e-02,3.856499230024838798e-02,3.861640020437236143e-02,3.859778931808219293e-02,3.860919843049598343e-02,3.859059884018566089e-02,3.860200194618532837e-02,3.859339945305900743e-02,3.859480166002031420e-02,3.861619446680849416e-02,3.862756589290624459e-02,3.861894744378865235e-02,3.863032841229464831e-02,3.863170100533066392e-02,3.865305813198524620e-02,3.865440550577158019e-02,3.868573514132326446e-02,3.868705305341526429e-02,3.865837634802601203e-02,3.870968981726292946e-02,3.873097648730573772e-02,3.874224848005995703e-02,3.871352230319491383e-02,3.869481874012156014e-02,3.867612667599042847e-02,3.866746538805689026e-02,3.866879986221913312e-02,3.865013890071696684e-02,3.863150318846777370e-02,3.863286930915437595e-02,3.862423226604586729e-02,3.859562624656696223e-02
