3.799607972198952854e-01
3.670235846106518762e-01
3.863990059297660040e-01
3.930838725177711601e-01
3.952821808303555451e-01
3.960314666345053913e-01
3.963128636768467605e-01
3.964052140085348452e-01
3.964519078746258085e-01
3.964582887275705514e-01
3.964734635781167471e-01
3.964022779880708724e-01
3.964282407292210597e-01
3.964475477401323555e-01
3.964434603918171596e-01
3.964426084994124855e-01
3.965877081461838261e-01
3.966986572733520178e-01
3.960638440752305423e-01
3.965771999971092199e-01
3.965448011469129286e-01
3.968477569253766601e-01
3.986305333925351246e-01
4.006967628194554876e-01
4.015915605441653380e-01
3.229839540169167078e-01
